[0, 1, 1, 2, 2, 0, 0, 0, 0] ; 0 ;good
[0, 1, 1, 2, 2, 0, 0, 0, 0] ; 8 ;bad
[0, 1, 1, 2, 2, 0, 0, 0, 0] ; 7 ;bad
[0, 1, 1, 2, 2, 0, 0, 0, 0] ; 6 ;bad
[0, 1, 1, 0, 2, 0, 2, 0, 0] ; 0 ;good
[0, 1, 1, 0, 2, 0, 2, 0, 0] ; 8 ;bad
[0, 1, 1, 0, 2, 0, 2, 0, 0] ; 7 ;bad
[0, 1, 2, 0, 2, 0, 1, 0, 0] ; 0 ;good
[0, 1, 2, 0, 2, 0, 1, 0, 0] ; 8 ;good
[0, 1, 2, 0, 2, 0, 1, 0, 0] ; 7 ;good
[0, 2, 1, 0, 2, 0, 1, 0, 0] ; 0 ;bad
[0, 2, 1, 0, 2, 0, 1, 0, 0] ; 8 ;bad
[0, 2, 1, 0, 2, 0, 1, 0, 0] ; 7 ;good
[0, 1, 1, 0, 2, 0, 2, 0, 0] ; 3 ;bad
[0, 1, 2, 0, 2, 0, 1, 0, 0] ; 3 ;good
[0, 2, 1, 0, 2, 0, 1, 0, 0] ; 3 ;bad
[0, 1, 2, 1, 2, 0, 0, 0, 0] ; 5 ;bad
[0, 2, 1, 1, 2, 0, 0, 0, 0] ; 5 ;bad
[0, 1, 1, 2, 2, 0, 0, 0, 0] ; 5 ;bad
[0, 1, 1, 0, 2, 0, 2, 0, 0] ; 5 ;bad
[0, 2, 1, 0, 2, 0, 1, 0, 0] ; 5 ;bad
[0, 1, 0, 1, 2, 0, 2, 0, 0] ; 0 ;bad
[0, 1, 0, 1, 2, 0, 2, 0, 0] ; 8 ;bad
[0, 1, 0, 1, 2, 0, 2, 0, 0] ; 7 ;bad
[0, 1, 0, 1, 2, 0, 2, 0, 0] ; 2 ;good
[0, 2, 0, 1, 2, 0, 1, 0, 0] ; 0 ;good
[0, 2, 0, 1, 2, 0, 1, 0, 0] ; 8 ;bad
[0, 2, 0, 1, 2, 0, 1, 0, 0] ; 7 ;bad
[0, 2, 0, 1, 2, 0, 1, 0, 0] ; 2 ;bad
[0, 1, 0, 2, 2, 0, 1, 0, 0] ; 0 ;bad
[0, 1, 0, 2, 2, 0, 1, 0, 0] ; 8 ;bad
[0, 1, 0, 2, 2, 0, 1, 0, 0] ; 7 ;bad
[0, 1, 0, 2, 2, 0, 1, 0, 0] ; 2 ;bad
[0, 1, 2, 0, 2, 0, 1, 0, 0] ; 5 ;good
[0, 1, 0, 1, 2, 0, 2, 0, 0] ; 5 ;bad
[0, 2, 0, 1, 2, 0, 1, 0, 0] ; 5 ;bad
[0, 1, 0, 2, 2, 0, 1, 0, 0] ; 5 ;good
[1, 2, 1, 1, 2, 0, 2, 0, 0] ; 8 ;bad
[1, 2, 1, 1, 2, 0, 2, 0, 0] ; 7 ;good
[1, 2, 1, 0, 2, 0, 0, 0, 0] ; 8 ;bad
[1, 2, 1, 0, 2, 0, 0, 0, 0] ; 7 ;good
[1, 2, 1, 0, 2, 0, 0, 0, 0] ; 6 ;bad
[1, 2, 1, 0, 2, 0, 0, 0, 0] ; 3 ;bad
[2, 1, 1, 1, 2, 0, 2, 0, 0] ; 8 ;good
[2, 1, 1, 1, 2, 0, 2, 0, 0] ; 7 ;bad
[1, 1, 2, 0, 2, 0, 0, 0, 0] ; 8 ;bad
[1, 1, 2, 0, 2, 0, 0, 0, 0] ; 7 ;bad
[1, 1, 2, 0, 2, 0, 0, 0, 0] ; 6 ;good
[1, 1, 2, 0, 2, 0, 0, 0, 0] ; 3 ;bad
[2, 1, 1, 0, 2, 0, 0, 0, 0] ; 8 ;good
[2, 1, 1, 0, 2, 0, 0, 0, 0] ; 7 ;bad
[2, 1, 1, 0, 2, 0, 0, 0, 0] ; 6 ;bad
[2, 1, 1, 0, 2, 0, 0, 0, 0] ; 3 ;bad
[1, 1, 2, 2, 2, 0, 1, 0, 0] ; 8 ;bad
[1, 1, 2, 2, 2, 0, 1, 0, 0] ; 7 ;bad
[2, 1, 2, 1, 2, 0, 1, 0, 0] ; 8 ;good
[2, 1, 2, 1, 2, 0, 1, 0, 0] ; 7 ;bad
[2, 1, 1, 2, 2, 0, 1, 0, 0] ; 8 ;bad
[2, 1, 1, 2, 2, 0, 1, 0, 0] ; 7 ;bad
[1, 2, 1, 2, 2, 0, 1, 0, 0] ; 8 ;bad
[1, 2, 1, 2, 2, 0, 1, 0, 0] ; 7 ;bad
[1, 2, 0, 0, 2, 0, 1, 0, 0] ; 2 ;bad
[1, 2, 0, 0, 2, 0, 1, 0, 0] ; 3 ;good
[1, 2, 0, 0, 2, 0, 1, 0, 0] ; 8 ;bad
[1, 2, 0, 0, 2, 0, 1, 0, 0] ; 7 ;bad
[2, 1, 0, 0, 2, 0, 1, 0, 0] ; 2 ;bad
[2, 1, 0, 0, 2, 0, 1, 0, 0] ; 3 ;bad
[2, 1, 0, 0, 2, 0, 1, 0, 0] ; 8 ;good
[2, 1, 0, 0, 2, 0, 1, 0, 0] ; 7 ;bad
[2, 2, 1, 1, 2, 0, 1, 0, 0] ; 8 ;bad
[2, 2, 1, 1, 2, 0, 1, 0, 0] ; 7 ;bad
[1, 2, 1, 2, 2, 0, 1, 0, 0] ; 5 ;bad
[2, 2, 1, 1, 2, 0, 1, 0, 0] ; 5 ;bad
[2, 1, 2, 1, 2, 0, 1, 0, 0] ; 5 ;bad
[2, 1, 1, 2, 2, 0, 1, 0, 0] ; 5 ;bad
[1, 1, 2, 2, 2, 0, 1, 0, 0] ; 5 ;good
[1, 2, 0, 0, 2, 0, 1, 0, 0] ; 5 ;bad
[2, 1, 0, 0, 2, 0, 1, 0, 0] ; 5 ;bad
[1, 2, 0, 1, 2, 0, 0, 0, 0] ; 2 ;bad
[1, 2, 0, 1, 2, 0, 0, 0, 0] ; 5 ;bad
[1, 2, 0, 1, 2, 0, 0, 0, 0] ; 6 ;good
[1, 2, 0, 1, 2, 0, 0, 0, 0] ; 8 ;bad
[1, 2, 0, 1, 2, 0, 0, 0, 0] ; 7 ;bad
[1, 1, 0, 2, 2, 0, 0, 0, 0] ; 2 ;good
[1, 1, 0, 2, 2, 0, 0, 0, 0] ; 6 ;bad
[1, 1, 0, 2, 2, 0, 0, 0, 0] ; 8 ;bad
[1, 1, 0, 2, 2, 0, 0, 0, 0] ; 7 ;bad
[2, 1, 0, 1, 2, 0, 0, 0, 0] ; 2 ;bad
[2, 1, 0, 1, 2, 0, 0, 0, 0] ; 6 ;bad
[2, 1, 0, 1, 2, 0, 0, 0, 0] ; 8 ;good
[2, 1, 0, 1, 2, 0, 0, 0, 0] ; 7 ;bad
[1, 1, 0, 0, 2, 0, 2, 0, 0] ; 2 ;good
[1, 1, 0, 0, 2, 0, 2, 0, 0] ; 3 ;bad
[1, 1, 0, 0, 2, 0, 2, 0, 0] ; 8 ;bad
[1, 1, 0, 0, 2, 0, 2, 0, 0] ; 7 ;bad
[1, 2, 1, 1, 2, 0, 2, 0, 0] ; 5 ;bad
[1, 2, 1, 0, 2, 0, 0, 0, 0] ; 5 ;bad
[2, 1, 1, 1, 2, 0, 2, 0, 0] ; 5 ;bad
[2, 1, 1, 0, 2, 0, 0, 0, 0] ; 5 ;bad
[1, 1, 2, 0, 2, 0, 0, 0, 0] ; 5 ;bad
[2, 1, 0, 1, 2, 0, 0, 0, 0] ; 5 ;bad
[1, 1, 0, 2, 2, 0, 0, 0, 0] ; 5 ;bad
[1, 1, 0, 0, 2, 0, 2, 0, 0] ; 5 ;bad
[0, 2, 1, 1, 2, 1, 2, 0, 0] ; 0 ;bad
[0, 2, 1, 1, 2, 1, 2, 0, 0] ; 8 ;good
[0, 2, 1, 1, 2, 1, 2, 0, 0] ; 7 ;bad
[0, 2, 1, 2, 2, 1, 1, 0, 0] ; 0 ;bad
[0, 2, 1, 2, 2, 1, 1, 0, 0] ; 7 ;bad
[0, 2, 2, 1, 2, 1, 1, 0, 0] ; 0 ;good
[0, 2, 2, 1, 2, 1, 1, 0, 0] ; 8 ;bad
[0, 2, 2, 1, 2, 1, 1, 0, 0] ; 7 ;bad
[0, 2, 1, 1, 2, 2, 1, 0, 0] ; 0 ;good
[0, 2, 1, 1, 2, 2, 1, 0, 0] ; 8 ;bad
[0, 2, 1, 1, 2, 2, 1, 0, 0] ; 7 ;bad
[2, 0, 1, 2, 2, 1, 1, 0, 0] ; 1 ;bad
[2, 0, 1, 2, 2, 1, 1, 0, 0] ; 8 ;good
[2, 0, 1, 2, 2, 1, 1, 0, 0] ; 7 ;bad
[2, 0, 2, 1, 2, 1, 1, 0, 0] ; 1 ;bad
[2, 0, 2, 1, 2, 1, 1, 0, 0] ; 8 ;bad
[2, 0, 2, 1, 2, 1, 1, 0, 0] ; 7 ;bad
[2, 0, 1, 1, 2, 2, 1, 0, 0] ; 1 ;bad
[2, 0, 1, 1, 2, 2, 1, 0, 0] ; 8 ;good
[2, 0, 1, 1, 2, 2, 1, 0, 0] ; 7 ;bad
[1, 0, 2, 2, 2, 1, 1, 0, 0] ; 1 ;good
[1, 0, 2, 2, 2, 1, 1, 0, 0] ; 8 ;good
[1, 0, 2, 2, 2, 1, 1, 0, 0] ; 7 ;good
[0, 0, 2, 0, 2, 1, 1, 0, 0] ; 0 ;good
[0, 0, 2, 0, 2, 1, 1, 0, 0] ; 1 ;good
[0, 0, 2, 0, 2, 1, 1, 0, 0] ; 8 ;good
[0, 0, 2, 0, 2, 1, 1, 0, 0] ; 7 ;good
[0, 0, 2, 0, 2, 1, 1, 0, 0] ; 3 ;good
[1, 2, 2, 0, 2, 1, 1, 0, 0] ; 3 ;good
[1, 1, 2, 0, 2, 2, 1, 0, 0] ; 3 ;good
[2, 1, 2, 0, 2, 1, 1, 0, 0] ; 3 ;bad
[0, 1, 2, 2, 2, 1, 1, 0, 0] ; 7 ;good
[0, 1, 2, 1, 2, 2, 1, 0, 0] ; 0 ;good
[0, 1, 2, 1, 2, 2, 1, 0, 0] ; 8 ;bad
[0, 1, 2, 1, 2, 2, 1, 0, 0] ; 7 ;bad
[1, 2, 2, 0, 2, 1, 1, 0, 0] ; 8 ;bad
[1, 2, 2, 0, 2, 1, 1, 0, 0] ; 7 ;bad
[1, 1, 2, 0, 2, 2, 1, 0, 0] ; 8 ;bad
[1, 1, 2, 0, 2, 2, 1, 0, 0] ; 7 ;bad
[2, 1, 2, 0, 2, 1, 1, 0, 0] ; 8 ;good
[2, 1, 2, 0, 2, 1, 1, 0, 0] ; 7 ;bad
[2, 2, 0, 1, 2, 1, 1, 0, 0] ; 8 ;bad
[2, 2, 0, 1, 2, 1, 1, 0, 0] ; 7 ;bad
[2, 2, 0, 1, 2, 1, 1, 0, 0] ; 2 ;bad
[1, 2, 0, 2, 2, 1, 1, 0, 0] ; 8 ;bad
[1, 2, 0, 2, 2, 1, 1, 0, 0] ; 7 ;good
[1, 2, 0, 2, 2, 1, 1, 0, 0] ; 2 ;bad
[2, 1, 0, 1, 2, 2, 1, 0, 0] ; 8 ;good
[2, 1, 0, 1, 2, 2, 1, 0, 0] ; 7 ;bad
[2, 1, 0, 1, 2, 2, 1, 0, 0] ; 2 ;bad
[2, 1, 0, 2, 2, 1, 1, 0, 0] ; 8 ;good
[2, 1, 0, 2, 2, 1, 1, 0, 0] ; 7 ;bad
[2, 1, 0, 2, 2, 1, 1, 0, 0] ; 2 ;bad
[0, 1, 0, 0, 2, 2, 1, 0, 0] ; 0 ;bad
[0, 1, 0, 0, 2, 2, 1, 0, 0] ; 8 ;bad
[0, 1, 0, 0, 2, 2, 1, 0, 0] ; 7 ;bad
[0, 1, 0, 0, 2, 2, 1, 0, 0] ; 2 ;bad
[1, 2, 1, 0, 2, 2, 1, 0, 0] ; 7 ;bad
[2, 2, 1, 0, 2, 1, 1, 0, 0] ; 7 ;bad
[1, 0, 0, 0, 2, 2, 1, 0, 0] ; 1 ;bad
[1, 0, 0, 0, 2, 2, 1, 0, 0] ; 2 ;bad
[1, 0, 0, 0, 2, 2, 1, 0, 0] ; 8 ;bad
[1, 0, 0, 0, 2, 2, 1, 0, 0] ; 7 ;bad
[0, 0, 1, 0, 2, 2, 1, 0, 0] ; 0 ;bad
[0, 0, 1, 0, 2, 2, 1, 0, 0] ; 1 ;bad
[0, 0, 1, 0, 2, 2, 1, 0, 0] ; 8 ;bad
[0, 0, 1, 0, 2, 2, 1, 0, 0] ; 7 ;bad
[0, 2, 0, 0, 2, 1, 1, 0, 0] ; 0 ;bad
[0, 2, 0, 0, 2, 1, 1, 0, 0] ; 2 ;bad
[0, 2, 0, 0, 2, 1, 1, 0, 0] ; 8 ;bad
[0, 2, 0, 0, 2, 1, 1, 0, 0] ; 7 ;good
[2, 2, 1, 0, 2, 1, 1, 0, 0] ; 3 ;bad
[1, 2, 1, 0, 2, 2, 1, 0, 0] ; 3 ;good
[2, 1, 1, 0, 2, 2, 1, 0, 0] ; 3 ;bad
[1, 0, 0, 0, 2, 2, 1, 0, 0] ; 3 ;good
[0, 0, 1, 0, 2, 2, 1, 0, 0] ; 3 ;good
[0, 2, 0, 0, 2, 1, 1, 0, 0] ; 3 ;bad
[0, 1, 0, 0, 2, 2, 1, 0, 0] ; 3 ;good
[2, 1, 2, 1, 2, 1, 0, 0, 0] ; 6 ;bad
[2, 1, 2, 1, 2, 1, 0, 0, 0] ; 7 ;bad
[2, 1, 1, 2, 2, 1, 0, 0, 0] ; 6 ;bad
[2, 1, 1, 2, 2, 1, 0, 0, 0] ; 8 ;good
[2, 1, 1, 2, 2, 1, 0, 0, 0] ; 7 ;bad
[1, 1, 2, 2, 2, 1, 0, 0, 0] ; 6 ;good
[1, 1, 2, 2, 2, 1, 0, 0, 0] ; 8 ;bad
[1, 1, 2, 2, 2, 1, 0, 0, 0] ; 7 ;bad
[1, 2, 2, 1, 2, 1, 0, 0, 0] ; 6 ;good
[1, 2, 2, 1, 2, 1, 0, 0, 0] ; 8 ;bad
[1, 2, 2, 1, 2, 1, 0, 0, 0] ; 7 ;bad
[1, 2, 1, 2, 2, 1, 0, 0, 0] ; 6 ;bad
[1, 2, 1, 2, 2, 1, 0, 0, 0] ; 8 ;good
[1, 2, 1, 2, 2, 1, 0, 0, 0] ; 7 ;bad
[1, 0, 1, 2, 2, 1, 2, 0, 0] ; 1 ;good
[1, 0, 1, 2, 2, 1, 2, 0, 0] ; 8 ;good
[1, 0, 1, 2, 2, 1, 2, 0, 0] ; 7 ;bad
[0, 1, 1, 2, 2, 1, 2, 0, 0] ; 0 ;good
[0, 1, 1, 2, 2, 1, 2, 0, 0] ; 8 ;good
[0, 1, 1, 2, 2, 1, 2, 0, 0] ; 7 ;bad
[2, 0, 1, 1, 2, 1, 2, 0, 0] ; 1 ;bad
[2, 0, 1, 1, 2, 1, 2, 0, 0] ; 8 ;good
[2, 0, 1, 1, 2, 1, 2, 0, 0] ; 7 ;bad
[2, 1, 0, 1, 2, 1, 2, 0, 0] ; 2 ;bad
[2, 1, 0, 1, 2, 1, 2, 0, 0] ; 8 ;bad
[2, 1, 0, 1, 2, 1, 2, 0, 0] ; 7 ;bad
[1, 1, 0, 2, 2, 1, 2, 0, 0] ; 2 ;good
[1, 1, 0, 2, 2, 1, 2, 0, 0] ; 8 ;bad
[1, 1, 0, 2, 2, 1, 2, 0, 0] ; 7 ;bad
[1, 2, 0, 1, 2, 1, 2, 0, 0] ; 2 ;bad
[1, 2, 0, 1, 2, 1, 2, 0, 0] ; 8 ;bad
[1, 2, 0, 1, 2, 1, 2, 0, 0] ; 7 ;bad
[0, 1, 0, 2, 2, 1, 0, 0, 0] ; 0 ;good
[0, 1, 0, 2, 2, 1, 0, 0, 0] ; 2 ;good
[0, 1, 0, 2, 2, 1, 0, 0, 0] ; 8 ;good
[0, 1, 0, 2, 2, 1, 0, 0, 0] ; 7 ;good
[0, 1, 0, 2, 2, 1, 0, 0, 0] ; 6 ;good
[0, 2, 0, 1, 2, 1, 0, 0, 0] ; 0 ;bad
[0, 2, 0, 1, 2, 1, 0, 0, 0] ; 2 ;bad
[0, 2, 0, 1, 2, 1, 0, 0, 0] ; 8 ;bad
[0, 2, 0, 1, 2, 1, 0, 0, 0] ; 7 ;good
[0, 2, 0, 1, 2, 1, 0, 0, 0] ; 6 ;bad
[2, 2, 1, 1, 2, 1, 0, 0, 0] ; 8 ;good
[2, 2, 1, 1, 2, 1, 0, 0, 0] ; 7 ;bad
[2, 2, 1, 1, 2, 1, 0, 0, 0] ; 6 ;bad
[2, 1, 1, 0, 2, 1, 2, 0, 0] ; 8 ;good
[2, 1, 1, 0, 2, 1, 2, 0, 0] ; 7 ;bad
[2, 1, 1, 0, 2, 1, 2, 0, 0] ; 3 ;bad
[1, 2, 1, 0, 2, 1, 2, 0, 0] ; 3 ;bad
[0, 1, 2, 0, 2, 1, 0, 0, 0] ; 0 ;bad
[0, 1, 2, 0, 2, 1, 0, 0, 0] ; 8 ;bad
[0, 1, 2, 0, 2, 1, 0, 0, 0] ; 7 ;bad
[0, 1, 2, 0, 2, 1, 0, 0, 0] ; 6 ;good
[0, 1, 2, 0, 2, 1, 0, 0, 0] ; 3 ;bad
[0, 2, 1, 0, 2, 1, 0, 0, 0] ; 0 ;bad
[0, 2, 1, 0, 2, 1, 0, 0, 0] ; 8 ;good
[0, 2, 1, 0, 2, 1, 0, 0, 0] ; 7 ;bad
[0, 2, 1, 0, 2, 1, 0, 0, 0] ; 6 ;bad
[0, 2, 1, 0, 2, 1, 0, 0, 0] ; 3 ;bad
[0, 0, 1, 0, 2, 1, 2, 0, 0] ; 0 ;bad
[0, 0, 1, 0, 2, 1, 2, 0, 0] ; 1 ;bad
[0, 0, 1, 0, 2, 1, 2, 0, 0] ; 8 ;good
[0, 0, 1, 0, 2, 1, 2, 0, 0] ; 7 ;bad
[0, 0, 1, 0, 2, 1, 2, 0, 0] ; 3 ;bad
[0, 1, 0, 0, 2, 1, 2, 0, 0] ; 0 ;bad
[0, 1, 0, 0, 2, 1, 2, 0, 0] ; 2 ;good
[0, 1, 0, 0, 2, 1, 2, 0, 0] ; 8 ;bad
[0, 1, 0, 0, 2, 1, 2, 0, 0] ; 7 ;bad
[0, 1, 0, 0, 2, 1, 2, 0, 0] ; 3 ;bad
[2, 1, 0, 0, 2, 1, 0, 0, 0] ; 2 ;bad
[1, 2, 0, 0, 2, 1, 0, 0, 0] ; 2 ;bad
[2, 1, 0, 0, 2, 1, 0, 0, 0] ; 8 ;good
[2, 1, 0, 0, 2, 1, 0, 0, 0] ; 7 ;bad
[1, 2, 0, 0, 2, 1, 0, 0, 0] ; 8 ;bad
[1, 2, 0, 0, 2, 1, 0, 0, 0] ; 7 ;good
[1, 2, 0, 0, 2, 1, 0, 0, 0] ; 6 ;bad
[1, 2, 0, 0, 2, 1, 0, 0, 0] ; 3 ;bad
[2, 1, 0, 0, 2, 1, 0, 0, 0] ; 6 ;bad
[2, 1, 0, 0, 2, 1, 0, 0, 0] ; 3 ;bad
[1, 0, 0, 0, 2, 1, 2, 0, 0] ; 1 ;bad
[1, 0, 0, 0, 2, 1, 2, 0, 0] ; 2 ;good
[1, 0, 0, 0, 2, 1, 2, 0, 0] ; 3 ;bad
[1, 0, 0, 0, 2, 1, 2, 0, 0] ; 8 ;bad
[1, 0, 0, 0, 2, 1, 2, 0, 0] ; 7 ;bad
[1, 0, 1, 1, 2, 2, 2, 0, 0] ; 1 ;good
[1, 0, 1, 1, 2, 2, 2, 0, 0] ; 8 ;bad
[1, 0, 1, 1, 2, 2, 2, 0, 0] ; 7 ;bad
[0, 1, 1, 1, 2, 2, 2, 0, 0] ; 0 ;good
[0, 1, 1, 1, 2, 2, 2, 0, 0] ; 8 ;bad
[0, 1, 1, 1, 2, 2, 2, 0, 0] ; 7 ;bad
[2, 1, 1, 1, 2, 2, 0, 0, 0] ; 6 ;bad
[1, 2, 1, 1, 2, 2, 0, 0, 0] ; 6 ;good
[1, 1, 2, 1, 2, 2, 0, 0, 0] ; 6 ;good
[0, 1, 1, 0, 2, 2, 0, 0, 0] ; 6 ;bad
[2, 1, 1, 1, 2, 2, 0, 0, 0] ; 8 ;good
[2, 1, 1, 1, 2, 2, 0, 0, 0] ; 7 ;bad
[1, 1, 2, 1, 2, 2, 0, 0, 0] ; 8 ;bad
[1, 1, 2, 1, 2, 2, 0, 0, 0] ; 7 ;bad
[1, 2, 1, 1, 2, 2, 0, 0, 0] ; 8 ;bad
[1, 2, 1, 1, 2, 2, 0, 0, 0] ; 7 ;bad
[0, 1, 1, 0, 2, 2, 0, 0, 0] ; 0 ;good
[0, 1, 1, 0, 2, 2, 0, 0, 0] ; 3 ;bad
[0, 1, 1, 0, 2, 2, 0, 0, 0] ; 8 ;bad
[0, 1, 1, 0, 2, 2, 0, 0, 0] ; 7 ;bad
[1, 1, 0, 1, 2, 2, 2, 0, 0] ; 2 ;good
[1, 1, 0, 1, 2, 2, 2, 0, 0] ; 8 ;bad
[1, 1, 0, 1, 2, 2, 2, 0, 0] ; 7 ;bad
[0, 1, 0, 1, 2, 2, 0, 0, 0] ; 0 ;good
[0, 1, 0, 1, 2, 2, 0, 0, 0] ; 2 ;good
[0, 1, 0, 1, 2, 2, 0, 0, 0] ; 8 ;good
[0, 1, 0, 1, 2, 2, 0, 0, 0] ; 7 ;good
[0, 1, 0, 1, 2, 2, 0, 0, 0] ; 6 ;good
[1, 1, 0, 0, 2, 2, 0, 0, 0] ; 2 ;good
[1, 1, 0, 0, 2, 2, 0, 0, 0] ; 8 ;bad
[1, 1, 0, 0, 2, 2, 0, 0, 0] ; 7 ;bad
[1, 1, 0, 0, 2, 2, 0, 0, 0] ; 3 ;bad
[1, 1, 0, 0, 2, 2, 0, 0, 0] ; 6 ;bad
[2, 1, 1, 2, 2, 0, 0, 1, 0] ; 5 ;bad
[2, 1, 1, 2, 2, 0, 0, 1, 0] ; 8 ;bad
[2, 2, 1, 1, 2, 0, 0, 1, 0] ; 5 ;bad
[2, 2, 1, 1, 2, 0, 0, 1, 0] ; 8 ;good
[0, 2, 1, 2, 2, 1, 0, 1, 0] ; 0 ;bad
[0, 2, 1, 2, 2, 1, 0, 1, 0] ; 8 ;good
[0, 1, 2, 2, 2, 1, 0, 1, 0] ; 0 ;bad
[0, 1, 1, 2, 2, 1, 0, 2, 0] ; 0 ;good
[0, 1, 1, 2, 2, 1, 0, 2, 0] ; 8 ;good
[0, 1, 1, 1, 2, 2, 0, 2, 0] ; 8 ;bad
[0, 1, 1, 0, 2, 0, 0, 2, 0] ; 8 ;bad
[0, 1, 1, 2, 2, 1, 0, 2, 0] ; 6 ;bad
[0, 1, 1, 1, 2, 2, 0, 2, 0] ; 0 ;good
[0, 1, 1, 1, 2, 2, 0, 2, 0] ; 6 ;bad
[0, 1, 1, 0, 2, 0, 0, 2, 0] ; 0 ;good
[0, 1, 1, 0, 2, 0, 0, 2, 0] ; 5 ;bad
[0, 1, 1, 0, 2, 0, 0, 2, 0] ; 3 ;bad
[0, 1, 1, 0, 2, 0, 0, 2, 0] ; 6 ;bad
[0, 1, 0, 2, 2, 0, 0, 1, 0] ; 2 ;bad
[0, 1, 0, 2, 2, 0, 0, 1, 0] ; 0 ;bad
[0, 1, 0, 2, 2, 0, 0, 1, 0] ; 5 ;good
[0, 1, 0, 2, 2, 0, 0, 1, 0] ; 6 ;bad
[0, 1, 0, 2, 2, 0, 0, 1, 0] ; 8 ;bad
[0, 1, 2, 2, 2, 1, 0, 1, 0] ; 6 ;good
[0, 1, 2, 1, 2, 1, 0, 2, 0] ; 6 ;good
[0, 1, 0, 0, 2, 1, 0, 2, 0] ; 6 ;good
[0, 1, 0, 0, 2, 1, 0, 2, 0] ; 2 ;good
[0, 1, 0, 0, 2, 1, 0, 2, 0] ; 0 ;good
[0, 1, 0, 0, 2, 1, 0, 2, 0] ; 3 ;good
[0, 1, 0, 0, 2, 1, 0, 2, 0] ; 8 ;good
[0, 1, 0, 0, 2, 2, 0, 1, 0] ; 2 ;bad
[0, 1, 0, 0, 2, 2, 0, 1, 0] ; 0 ;bad
[0, 1, 0, 0, 2, 2, 0, 1, 0] ; 3 ;good
[0, 1, 0, 0, 2, 2, 0, 1, 0] ; 8 ;bad
[0, 1, 2, 0, 2, 0, 0, 1, 0] ; 0 ;bad
[0, 1, 2, 0, 2, 0, 0, 1, 0] ; 5 ;bad
[0, 1, 2, 0, 2, 0, 0, 1, 0] ; 3 ;bad
[0, 1, 2, 0, 2, 0, 0, 1, 0] ; 8 ;bad
[0, 1, 2, 1, 2, 2, 0, 1, 0] ; 0 ;bad
[0, 1, 2, 1, 2, 2, 0, 1, 0] ; 8 ;bad
[0, 1, 0, 1, 2, 0, 0, 2, 0] ; 2 ;good
[0, 1, 0, 1, 2, 0, 0, 2, 0] ; 0 ;good
[0, 1, 0, 1, 2, 0, 0, 2, 0] ; 5 ;good
[0, 1, 0, 1, 2, 0, 0, 2, 0] ; 8 ;good
[0, 1, 2, 1, 2, 1, 0, 2, 0] ; 0 ;bad
[0, 1, 2, 1, 2, 1, 0, 2, 0] ; 8 ;bad
[0, 1, 0, 1, 2, 0, 0, 2, 0] ; 6 ;good
[0, 1, 2, 1, 2, 2, 0, 1, 0] ; 6 ;bad
[0, 1, 0, 0, 2, 2, 0, 1, 0] ; 6 ;bad
[0, 1, 2, 0, 2, 0, 0, 1, 0] ; 6 ;good
[0, 2, 1, 1, 2, 2, 0, 1, 0] ; 0 ;good
[0, 2, 1, 1, 2, 2, 0, 1, 0] ; 8 ;good
[0, 2, 0, 1, 2, 0, 0, 1, 0] ; 0 ;good
[0, 2, 0, 1, 2, 0, 0, 1, 0] ; 8 ;good
[0, 2, 0, 1, 2, 0, 0, 1, 0] ; 2 ;good
[0, 2, 0, 1, 2, 0, 0, 1, 0] ; 5 ;good
[0, 2, 1, 1, 2, 2, 0, 1, 0] ; 6 ;good
[0, 2, 0, 1, 2, 0, 0, 1, 0] ; 6 ;good
[0, 2, 1, 0, 2, 0, 0, 1, 0] ; 0 ;good
[0, 2, 1, 0, 2, 0, 0, 1, 0] ; 8 ;good
[0, 2, 1, 0, 2, 0, 0, 1, 0] ; 6 ;good
[0, 2, 1, 0, 2, 0, 0, 1, 0] ; 5 ;good
[0, 2, 1, 0, 2, 0, 0, 1, 0] ; 3 ;good
[0, 2, 2, 1, 2, 1, 0, 1, 0] ; 0 ;bad
[0, 2, 2, 1, 2, 1, 0, 1, 0] ; 8 ;bad
[0, 2, 1, 2, 2, 1, 0, 1, 0] ; 6 ;bad
[0, 2, 2, 1, 2, 1, 0, 1, 0] ; 6 ;bad
[0, 2, 0, 0, 2, 1, 0, 1, 0] ; 6 ;good
[0, 2, 0, 0, 2, 1, 0, 1, 0] ; 0 ;good
[0, 2, 0, 0, 2, 1, 0, 1, 0] ; 8 ;good
[0, 2, 0, 0, 2, 1, 0, 1, 0] ; 2 ;good
[0, 2, 0, 0, 2, 1, 0, 1, 0] ; 3 ;good
[1, 1, 2, 1, 2, 0, 0, 2, 0] ; 8 ;bad
[1, 1, 2, 1, 2, 0, 0, 2, 0] ; 5 ;bad
[2, 1, 1, 1, 2, 0, 0, 2, 0] ; 8 ;good
[2, 1, 1, 1, 2, 0, 0, 2, 0] ; 5 ;bad
[1, 0, 1, 1, 2, 2, 0, 2, 0] ; 1 ;good
[1, 0, 1, 1, 2, 2, 0, 2, 0] ; 8 ;bad
[1, 0, 2, 1, 2, 2, 0, 1, 0] ; 1 ;bad
[1, 0, 2, 1, 2, 2, 0, 1, 0] ; 8 ;bad
[2, 0, 1, 1, 2, 2, 0, 1, 0] ; 1 ;bad
[2, 0, 1, 1, 2, 2, 0, 1, 0] ; 8 ;good
[1, 2, 2, 1, 2, 0, 0, 1, 0] ; 8 ;bad
